Timestamp,ID,Temperature(celsius),Target_Temperature(celsius),Amp,CumulativePowerConsumption,ContentType,Humidity,CO2,Door_Open,Maintainence_Required,Defrost_Cycle
2019-03-19 T15:52 Z,1937,4.386745853549172,4.4,0.6459188222424979,10.897733706517172,2,15.150683979545114,4.568909385143218,0,0,6
2019-03-19 T16:07 Z,1937,3.58848147829439,4.4,3.5502114120538804,11.144453896202466,5,10.305541049980937,2.668739174035947,0,0,6
2019-03-19 T16:22 Z,1937,4.260882698175152,4.4,1.5239628952544297,10.022964155397414,4,8.354240966364655,3.7092169321741064,0,0,6
2019-03-19 T16:37 Z,1937,4.069003111481345,4.4,0.8135387314800038,10.892468214529115,5,10.869742234197812,3.96785350978931,0,0,6
2019-03-19 T16:52 Z,1937,4.263249595763272,4.4,2.409365060685348,8.162095975588727,1,7.44016431861011,14.658256417022582,0,0,6
2019-03-19 T17:07 Z,1937,4.261847386591595,4.4,1.6767693430336392,13.577703757212516,5,9.041390947049608,15.41250790870155,0,0,6
2019-03-19 T17:22 Z,1937,4.543863169101526,4.4,1.4682670848372077,10.16698899448984,5,6.624964968626575,15.00124000901458,0,0,6
2019-03-19 T17:37 Z,1937,4.893473894969583,4.4,1.211957097572694,9.273302995665404,2,13.085131891366068,7.753932301013186,0,0,6
2019-03-19 T17:52 Z,1937,4.539266158237685,4.4,1.9356927554507926,8.81052367632267,1,14.474433898751736,1.2221149362195973,0,0,6
2019-03-19 T18:07 Z,1937,4.160977764001739,4.4,3.8893049979581806,7.612674253321671,3,6.5073471941868295,16.344572835468185,0,0,6
2019-03-19 T18:22 Z,1937,3.579891122843596,4.4,2.903003342363239,9.079017591498895,3,9.070399301279295,14.453679525822285,0,0,6
2019-03-19 T18:37 Z,1937,3.7187913108778736,4.4,5.2601098224323,9.563995902490506,5,20.857158346386175,14.139587259379521,0,0,6
2019-03-19 T18:52 Z,1937,3.813104162758635,4.4,1.6319876013447203,11.759596728046814,1,6.58987835016848,10.534975925391883,0,0,6
2019-03-19 T19:07 Z,1937,4.645285063421659,4.4,2.38591619628515,10.392953396440666,4,6.8095620390901725,9.066778194394232,0,0,6
2019-03-19 T19:22 Z,1937,3.6859399990176036,4.4,2.7375993104167304,11.26341390794659,3,7.061776482572368,-4.955152166485561,0,0,6
2019-03-19 T19:37 Z,1937,3.8828812816950204,4.4,1.043213495276087,7.520465996194008,5,18.281535647896867,15.265502875221927,0,0,6
2019-03-19 T19:52 Z,1937,3.7353793173638463,4.4,2.2705935449002506,11.13149384362291,4,17.507634134788034,13.6160498403326,0,0,6
2019-03-19 T20:07 Z,1937,3.931311348839969,4.4,2.5327863309880785,8.477009943308447,1,20.797021603777903,2.755714596103732,0,0,6
2019-03-19 T20:22 Z,1937,5.224208074375471,4.4,1.0300864784627974,9.723495616999593,3,11.488886157235473,12.562273053517515,0,0,6
2019-03-19 T20:37 Z,1937,4.0689059555635705,4.4,4.0959231117091655,10.535417238909961,4,5.984445677867518,16.39995567908762,0,0,6
2019-03-19 T20:52 Z,1937,3.860103849066269,4.4,4.1112641733808495,13.343044736458701,1,10.23299748265304,22.23012097566526,0,0,6
2019-03-19 T21:07 Z,1937,3.9695189587382673,4.4,1.1710092203281997,6.836185287832062,3,12.320315377138593,11.005866106552297,0,0,6
2019-03-19 T21:22 Z,1937,3.752810591410939,4.4,2.869176584770105,8.24983147911898,4,3.9613450973635054,10.278921617962988,0,0,6
2019-03-19 T21:37 Z,1937,3.9736618010470424,4.4,3.3252879208089565,5.867033184244896,4,6.067833979220037,8.6123402977064,0,0,6
2019-03-19 T21:52 Z,1937,3.980327741180102,4.4,1.6977054079283578,5.08067281431947,2,9.689068724960034,13.315931805491507,0,0,6
2019-03-19 T22:07 Z,1937,4.512791716943572,4.4,2.5718579001929074,10.712652625622637,3,6.552394084052164,8.193818195166138,0,0,6
2019-03-19 T22:22 Z,1937,3.8783070103179966,4.4,1.9891802401029084,12.870289543061809,4,1.3180041108656422,16.05479330648068,0,0,6
2019-03-19 T22:37 Z,1937,4.119100502395037,4.4,1.2894489351497236,8.287037979436358,3,5.803118648013397,13.044566556715047,0,0,6
2019-03-19 T22:52 Z,1937,3.960465955827466,4.4,1.1963393511908393,10.387322421422951,5,15.020400329068535,1.9446463500844136,0,0,6
2019-03-19 T23:07 Z,1937,3.7046823151558783,4.4,4.339846190760415,13.59137322023869,5,3.427601473343791,14.215550775068873,0,0,6
2019-03-19 T23:22 Z,1937,4.4750803198625695,4.4,2.921127362322378,12.053711842756039,4,2.200589939534078,16.012959030603774,0,0,6
2019-03-19 T23:37 Z,1937,4.162526681018611,4.4,2.8202599206502446,11.902675799889403,4,25.159148724183545,6.214112175436187,0,0,6
2019-03-19 T23:52 Z,1937,3.5198055962824544,4.4,2.6691527773959933,9.11878810185959,5,16.31651859318287,5.600102453721836,0,0,6
2019-03-20 T00:07 Z,1937,4.243481473488096,4.4,2.613169139843653,8.190130179109467,5,13.28017435699849,10.724161093356036,0,0,6
2019-03-20 T00:22 Z,1937,3.6989863601286688,4.4,2.8182254269590605,8.577694891801261,3,-3.0542909811128407,15.285311202876304,0,0,6
2019-03-20 T00:37 Z,1937,4.319902769884648,4.4,1.026082745399724,7.380070162836718,3,18.926349174660857,1.892648240615884,0,0,6
2019-03-20 T00:52 Z,1937,3.6401427345845505,4.4,3.8304458894091145,9.253942284133217,2,16.648302585434955,12.044023468226259,0,0,6
2019-03-20 T01:07 Z,1937,3.9861935962248314,4.4,3.631060536490673,11.140709258652173,5,16.775877234855805,17.142855045359017,0,0,6
2019-03-20 T01:22 Z,1937,4.7514147568776055,4.4,3.7377235325890372,8.876465864176055,1,17.05281023011363,13.653126629417669,0,0,6
2019-03-20 T01:37 Z,1937,4.1954228920212415,4.4,2.7337749996267835,6.78234010620188,3,8.785367289657627,-2.188367861679513,0,0,6
2019-03-20 T01:52 Z,1937,4.385973490092655,4.4,1.611326233820332,10.615374635655353,1,10.2028092205704,7.473120054858821,0,0,6
2019-03-20 T02:07 Z,1937,3.7263900525311717,4.4,1.1488885700818388,8.499850763400422,5,18.42460207705806,6.507846710786531,0,0,6
2019-03-20 T02:22 Z,1937,4.260299509160921,4.4,3.4013424057846255,13.481615945436648,3,8.889695314318976,13.04781279526679,0,0,6
2019-03-20 T02:37 Z,1937,4.783930253453694,4.4,2.783869507090738,9.131597679580816,4,2.540654456578083,6.559032425944141,0,0,6
2019-03-20 T02:52 Z,1937,3.932418391776528,4.4,2.4839044425529715,9.444138284430682,2,15.302418686564511,18.182132513658807,0,0,6
2019-03-20 T03:07 Z,1937,3.7208252065374663,4.4,3.068960287004534,9.436566012313857,4,10.98990796702504,13.35819321922305,0,0,6
2019-03-20 T03:22 Z,1937,4.3587699387686065,4.4,4.24565525925734,11.172280061547351,4,12.27175113369832,4.491288552947509,0,0,6
2019-03-20 T03:37 Z,1937,4.627863013808329,4.4,3.3238312645015116,10.042788878816973,2,1.9473303770867751,19.38818355006026,0,0,6
2019-03-20 T03:52 Z,1937,4.314257674818563,4.4,3.7751197434467274,14.686084083854047,4,13.058646056255702,7.902793532002678,0,0,6
2019-03-20 T04:07 Z,1937,3.8535678185980546,4.4,3.3739347034454767,7.119237538427923,2,6.868145992013686,11.888519596141318,0,0,6
2019-03-20 T04:22 Z,1937,4.2642305127725155,4.4,3.0989874649146714,10.553148505409652,3,12.032012928771781,17.24728013884822,0,0,6
2019-03-20 T04:37 Z,1937,4.617149144698479,4.4,1.8521169850893995,6.323802244593752,4,-0.3713042208764481,12.021384454373276,0,0,6
2019-03-20 T04:52 Z,1937,3.966707817158929,4.4,2.513988920122041,7.674748377144154,3,3.995105614467702,10.412411608186305,0,0,6
